id,split,source_entry,publish_date,Q_refined,category,subcategory,predication,department,keywords,content_keywords,related_law,bucket_key,cluster_text_norm,cluster_id,cluster_size,is_cluster_representative,importance,urgency,priority_type,cap_reason,evidence_tags,risk_evidence,counter_evidence,confidence,needs_review,trainable,validation_flags,reason,model,label_source
B40990-3,train,φÖÿΩ▓╜δ»╕φÖö/φÖÿΩ▓╜δ»╕φÖö_38129.json,2019-01-15,"진해구 자은동 도로변 화단에 잡동사니들이 방치되어 도시 미관을 흐리게 하고 있으니, 정리를 부탁합니다.",환경미화,기타,요청/개선,환경미화과,진해구|자은동|화단|잡동사니|미관,미관|잡동사니|화단,,환경미화|기타|요청개선|미관|잡동사니|화단,진해구 자은동 도로변 화단에 잡동사니들이 방치되어 도시 미관을 흐리게 하고 있으니 정리를 부탁합니다,C00149425,4,True,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,화단,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
B78783-0,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,2021-03-23,창원에서 결혼식 뒤풀이를 하는데 마스크를 벗고 다수의 사람들이 있어 신고합니다.,위생,기타,요청/개선,시민안전과,창원|결혼식|뒤풀이|마스크|신고,결혼식|뒤풀이|마스크|신고,,위생|기타|요청개선|결혼식|뒤풀이|마스크|신고,창원에서 결혼식 뒤풀이를 하는데 마스크를 벗고 다수의 사람들이 있어 신고합니다,C00185951,5,True,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,풀,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
B91782-4,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,2016-12-30,대우조선 남문 앞 횡단보도를 간격조정해서 불편함을 해소해 주십시요.,교통,기타,요청/개선,교통행정과,횡단보도|간격|대우조선,간격|횡단보도,,교통|기타|요청개선|간격|횡단보도,대우조선 남문 앞 횡단보도를 간격조정해서 불편함을 해소해 주십시요,C00048777,4,False,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B108126-0,train,∞é░δª╝/∞é░δª╝_26264.json,2016-08-24,도로 옆 볼록거울이 나무에 가려져 있어 신고 합니다.,산림,기타,요청/개선,안전건설과,도로,도로,,산림|기타|요청개선|도로,도로 옆 볼록거울이 나무에 가려져 있어 신고 합니다,C00214051,1,True,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,나무,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
C1542-4,train,Ω▒┤∞╢òφùêΩ░Ç/Ω▒┤∞╢òφùêΩ░Ç_57256.json,20190124172505,한전에서 화단 훼손으로 신고합니다.,건축허가,경관시설물,요청/개선,산림농정과,한전|화단|훼손,한전|화단|훼손,,건축허가|경관시설물|요청개선|한전|화단|훼손,한전에서 화단 훼손으로 신고합니다,C00090783,4,False,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,화단,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
B16827-3,train,Ω▒┤∞╢òφùêΩ░Ç/Ω▒┤∞╢òφùêΩ░Ç_57256.json,2018-11-05,#@주소#지역주택조합의 조합장의 횡포를 막아주시길 원합니다.,건축허가,기타,요청/개선,주택정책과,지역주택조합|조합장|횡포,조합장|지역주택조합|횡포,,건축허가|기타|요청개선|조합장|지역주택조합|횡포,지역주택조합의 조합장의 횡포를 막아주시길 원합니다,C00075137,4,False,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B858-2,validation,Ω╡Éφå╡/Ω╡Éφå╡_10683.json,2016-08-31,콜택시가 휴대폰을 만지면서 출발을 하지 않아 뒤에서 경적을 누르니 화가 났는지 제가 좌회전 차선에 들어가니 주차 후 제 차로 와서 욕을 하면서 내리라고 했습니다. 기사 교육 부탁합니다.,교통,대중교통,요청/개선,교통정책과,콜택시|휴대폰|욕|출발|경적,경적|욕|출발|콜택시|휴대폰,,교통|대중교통|요청개선|경적|욕|출발|콜택시|휴대폰,콜택시가 휴대폰을 만지면서 출발을 하지 않아 뒤에서 경적을 누르니 화가 났는지 제가 좌회전 차선에 들어가니 주차 후 제 차로 와서 욕을 하면서 내리라고 했습니다 기사 교육 부탁합니다,C00389821,1,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C21097-2,train,δåì∞ùà_∞╢ò∞é░/δåì∞ùà_∞╢ò∞é░_9392.json,20190624113127,PLS 제도 관련(농약)으로 농업기술센터 연결 부탁합니다.,농업_축산,기타,요청/개선,농업기술과,PLS 제도|농약|농업기술센터|연결,pls제도|농약|농업기술센터|연결,,농업축산|기타|요청개선|pls제도|농약|농업기술센터|연결,pls 제도 관련 농약 으로 농업기술센터 연결 부탁합니다,C00118941,5,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B69143-1,validation,∞òê∞áäΩ▒┤∞äñ/∞òê∞áäΩ▒┤∞äñ_11719.json,2021:06:11,경상남도 창원시 진해구 #@주소# 인접 도로변 해변가 정자 길목에 설치된 나무 발판길이 불규칙하고 불량으로 방치가 되고 있으니 정비해주시기 바랍니다.,안전건설,기타,요청/개선,수산산림과,경상남도|창원시|진해구|해변가|나무|발판길|불량,나무|발판길|불량|해변가,,안전건설|기타|요청개선|나무|발판길|불량|해변가,경상남도 창원시 진해구 인접 도로변 해변가 정자 길목에 설치된 나무 발판길이 불규칙하고 불량으로 방치가 되고 있으니 정비해주시기 바랍니다,C00254832,4,False,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,나무,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
B134834-1,validation,∞₧ÉδÅÖ∞░¿/∞₧ÉδÅÖ∞░¿_36889.json,2017-04-13,창원시외버스터미널 장애인 전용주차구역에 스티커 없는 차가 있어요.,자동차,불법주정차,요청/개선,사회복지과,창원시외버스터미널,,,자동차|불법주정차|요청개선|__no_keyword__,창원시외버스터미널 장애인 전용주차구역에 스티커 없는 차가 있어요,C00299752,1,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C25227-1,validation,Ω▒┤∞╢òφùêΩ░Ç/Ω▒┤∞╢òφùêΩ░Ç_7157.json,20190703145731,의창 #@주소# 앞에 공터 있는데 잡초 제거해주세요.,건축허가,기타,요청/개선,주택정책과,공터|잡초|제거,공터|잡초|제거,,건축허가|기타|요청개선|공터|잡초|제거,의창 앞에 공터 있는데 잡초 제거해주세요,C00093598,2,False,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,잡초,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
B80791-4,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,2021-03-23,소답동 안내판 고쳐 주시면 좋겠어요.,교통,기타,요청/개선,경제교통과,소답동|안내판,안내판,,교통|기타|요청개선|안내판,소답동 안내판 고쳐 주시면 좋겠어요,C00046346,1,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
C14442-2,train,∞é░δª╝/∞é░δª╝_26264.json,20190329102945,의창구 북면 감계중학교 버스정류장 가로수 지지대 철거에 대해 문의합니다.,산림,기타,요청/개선,산림농정과,의창구|가로수|지지대|철거,가로수|지지대|철거,,산림|기타|요청개선|가로수|지지대|철거,의창구 북면 감계중학교 버스정류장 가로수 지지대 철거에 대해 문의합니다,C00221669,5,True,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,가로수,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
B101676-1,train,δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ/δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ_20224.json,2017-02-11,창원이 광역시가 된다면 다섯개 구청에 합창단 설립을 제안합니다.,문화_체육_관광,문화/예술단체,요청/개선,문화예술과,창원|광역시|합창단|설립|다섯개|구청,광역시|구청|다섯개|설립|합창단,,문화체육관광|문화예술단체|요청개선|광역시|구청|다섯개|설립|합창단,창원이 광역시가 된다면 다섯개 구청에 합창단 설립을 제안합니다,C00111401,3,False,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B91275-3,train,δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ/δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ_20224.json,2014-04-28,석산들어린이공원 내 풋살경기장을 근처 테니스 코트로 이전해주세요.,문화_체육_관광,기타,요청/개선,산림과,석산들어린이공원|풋살경기장|테니스 코트|이전,이전|테니스코트|풋살경기장,,문화체육관광|기타|요청개선|이전|테니스코트|풋살경기장,석산들어린이공원 내 풋살경기장을 근처 테니스 코트로 이전해주세요,C00110342,4,False,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B109232-3,train,∞òê∞áäΩ▒┤∞äñ/∞òê∞áäΩ▒┤∞äñ_93747.json,2021-08-18,나무 뿌리로 인해 보도블록이 파손되어 신고합니다. 확인 후 조치해주세요.,안전건설,기타,요청/개선,안전건설과,나무,나무,,안전건설|기타|요청개선|나무,나무 뿌리로 인해 보도블록이 파손되어 신고합니다 확인 후 조치해주세요,C00249328,1,True,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,나무,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
B84348-3,train,Ω╡Éφå╡/Ω╡Éφå╡_85465.json,2019-04-07,창원시 지개~남산간도로 통행료의 부담을 줄이기 위해 1000원이하로 조정해줄 것을 요구합니다.,교통,기타,항의,건설도로과,통행료|부담|조정|요구,부담|요구|조정|통행료,,교통|기타|항의|부담|요구|조정|통행료,창원시 지개 남산간도로 통행료의 부담을 줄이기 위해 1000원이하로 조정해줄 것을 요구합니다,C00047057,1,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B13864-1,train,∞é░δª╝/∞é░δª╝_26264.json,2017-11-24,나무 데크 파손되어 손을 다칠 수 있으므로 조치 요청드립니다.,산림,기타,요청/개선,산림농정과,파손|조치,조치|파손,,산림|기타|요청개선|조치|파손,나무 데크 파손되어 손을 다칠 수 있으므로 조치 요청드립니다,C00213538,4,True,2,2,FACILITY_ENVIRONMENT,NO_EXPLICIT_SAFETY_RISK,WEEDS,나무,NO_EXPLICIT_SAFETY_RISK,0.82,false,true,,도로변 풀·잡초 정비는 명시적 사고 위험이 없으면 통상 환경정비 요청으로 처리합니다.,rubric_rules_v3,row_rule_v3
B50152-4,train,∞£ä∞â¥/∞£ä∞â¥_19736.json,2019-02-07,#@주소#에 건의합니다. 입장 시 마스크 착용 여부 꼼꼼하게 체크해 주세요. 미착용을 2회나 목격했어요.,위생,기타,건의/제기,문화예술과,마스크,마스크,,위생|기타|건의제기|마스크,에 건의합니다 입장 시 마스크 착용 여부 꼼꼼하게 체크해 주세요 미착용을 2회나 목격했어요,C00181467,1,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B16425-1,validation,δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ/δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ_2528.json,2018-09-09,창원시 성산구 #@주소# 도지사님 관사 뒤 #@주소# 옆 축구장에서 아침과 주말 운동을 하고 있는 창원시민입니다. 현재 인조 잔디 축구장이 없으니 금년에는 사업추진 계획을 수립하여 인조 잔디 축구장을 만들어 주세요.,문화_체육_관광,기타,요청/개선,체육진흥과,축구장|성산구,축구장,,문화체육관광|기타|요청개선|축구장,창원시 성산구 도지사님 관사 뒤 옆 축구장에서 아침과 주말 운동을 하고 있는 창원시민입니다 현재 인조 잔디 축구장이 없으니 금년에는 사업추진 계획을 수립하여 인조 잔디 축구장을 만들어 주세요,C00106504,1,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B44820-1,validation,δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ/δ¼╕φÖö_∞▓┤∞£í_Ω┤ÇΩ┤æ_2528.json,2019-11-03,구암 팔룡근린공원 구암마당 내 테니스장 활용에 반대합니다.,문화_체육_관광,공공체육시설,건의/제기,산림농정과,구암|팔룡근린공원|구암마당|내|테니스장|활용|반대,구암마당|내|반대|테니스장|활용,,문화체육관광|공공체육시설|건의제기|구암마당|내|반대|테니스장|활용,구암 팔룡근린공원 구암마당 내 테니스장 활용에 반대합니다,C00392512,1,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
B6153-2,train,Ω│╡φå╡/Ω│╡φå╡_30290.json,2016-03-31,"#@주소# (이상 3필지 토지주 김#@이름# 부친)에 대하여 창원시의 도시계획구역으로 편입이 되면서 사업주(해운건설)가 임의 등기분할을 2015년 12월 16일 변경 사실을 모르고 있다가 최근에 그 사실을 토지 등기등본을 통하여 알게 되었습니다. 임의적으로 분할 등기를 할 수 있는지, 사유권을 침해할 수 있는 법적 근거를 알 수 있을까요?",공통,기타,요청/개선,주택정책과,창원시|도시계획구역|편입|사업주|임의 등기분할|사유권|침해|법적 근거,도시계획구역|법적근거|사업주|사유권|임의등기분할|침해|편입,,공통|기타|요청개선|도시계획구역|법적근거|사업주|사유권|임의등기분할|침해|편입,이상 3필지 토지주 김 부친 에 대하여 창원시의 도시계획구역으로 편입이 되면서 사업주 해운건설 가 임의 등기분할을 2015년 12월 16일 변경 사실을 모르고 있다가 최근에 그 사실을 토지 등기등본을 통하여 알게 되었습니다 임의적으로 분할 등기를 할 수 있는지 사유권을 침해할 수 있는 법적 근거를 알 수 있을까요,C00002664,1,True,2,2,ROUTINE_ADMIN,LOW_SIGNAL_DEFAULT,ROUTINE_REQUEST,,LOW_RISK_SIGNAL,0.72,true,false,,명확한 위험 근거가 부족한 일반 민원이라 보수적으로 낮은 기본 점수를 부여하고 검토 대상으로 둡니다.,rubric_rules_v3,row_rule_v3
